epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,1907.91,0.66732,0.49295,1.24258,0.98792,0.96496,0.98851,0.80518,0.77688,0.33999,1.34127,0.00071284,0.00071284,0.00071284
183,1918.2,0.68275,0.50561,1.27647,0.96468,0.95819,0.98519,0.80054,0.80164,0.37733,1.3673,0.00071064,0.00071064,0.00071064
184,1928.27,0.67712,0.49844,1.26427,0.98758,0.97538,0.98698,0.79237,0.82919,0.35378,1.4174,0.00070844,0.00070844,0.00070844
185,1938.69,0.66501,0.50496,1.25934,0.97642,0.96963,0.98222,0.80639,0.77196,0.37067,1.33504,0.00070624,0.00070624,0.00070624
186,1949.17,0.65736,0.51107,1.24046,0.98656,0.96958,0.98811,0.81467,0.74495,0.33295,1.30411,0.000704041,0.000704041,0.000704041
187,1959.86,0.67999,0.50476,1.26158,0.98653,0.97569,0.98887,0.82042,0.76432,0.34002,1.3178,0.000701841,0.000701841,0.000701841
188,1969.87,0.65105,0.48419,1.22748,0.98544,0.96026,0.98823,0.8037,0.8079,0.34579,1.36604,0.000699641,0.000699641,0.000699641
189,1980.3,0.63322,0.47221,1.20874,0.97509,0.96186,0.98735,0.80611,0.78208,0.36636,1.34216,0.000697441,0.000697441,0.000697441
190,1990.88,0.65692,0.48838,1.24649,0.98644,0.96799,0.98927,0.81118,0.77486,0.33598,1.34842,0.000695242,0.000695242,0.000695242
191,2001.33,0.65627,0.47177,1.23614,0.97612,0.97374,0.98793,0.80827,0.78192,0.35438,1.34961,0.000693042,0.000693042,0.000693042
192,2011.32,0.65346,0.49559,1.22554,0.98487,0.98254,0.9894,0.79995,0.81049,0.33654,1.3777,0.000690842,0.000690842,0.000690842
193,2021.83,0.63452,0.48226,1.21743,0.98771,0.97506,0.98835,0.80296,0.804,0.33227,1.37775,0.000688642,0.000688642,0.000688642
194,2032.39,0.62201,0.44634,1.20298,0.95753,0.96127,0.98791,0.82017,0.76071,0.34193,1.3228,0.000686442,0.000686442,0.000686442
195,2042.8,0.63188,0.46711,1.21034,0.98352,0.97278,0.98799,0.80013,0.82656,0.34368,1.39638,0.000684243,0.000684243,0.000684243
196,2052.98,0.63711,0.49792,1.233,0.98741,0.96028,0.9876,0.80093,0.82035,0.35295,1.41448,0.000682043,0.000682043,0.000682043
197,2063.02,0.65025,0.47565,1.23061,0.98815,0.97201,0.98778,0.81506,0.76302,0.33344,1.33242,0.000679843,0.000679843,0.000679843
198,2073.44,0.6449,0.49288,1.23042,0.98517,0.96223,0.98851,0.80821,0.77392,0.34251,1.33632,0.000677643,0.000677643,0.000677643
199,2084.06,0.61864,0.48186,1.20105,0.97484,0.96496,0.98849,0.80619,0.79339,0.34809,1.35092,0.000675444,0.000675444,0.000675444
200,2094.47,0.63149,0.4661,1.21357,0.98495,0.96887,0.98832,0.82344,0.76057,0.33746,1.32013,0.000673244,0.000673244,0.000673244
201,2104.52,0.64569,0.45835,1.22444,0.99237,0.97536,0.98991,0.80667,0.7954,0.32735,1.36895,0.000671044,0.000671044,0.000671044
202,2115.09,0.6365,0.473,1.22563,0.98525,0.96167,0.98951,0.82202,0.75548,0.3323,1.309,0.000668844,0.000668844,0.000668844
203,2125.54,0.64748,0.47328,1.22405,0.98806,0.97141,0.99029,0.81154,0.76877,0.34478,1.35629,0.000666644,0.000666644,0.000666644
204,2135.9,0.63716,0.50276,1.22306,0.98254,0.97478,0.98891,0.81315,0.76495,0.33247,1.35197,0.000664445,0.000664445,0.000664445
205,2146.08,0.62778,0.46033,1.20657,0.97575,0.95991,0.98637,0.81249,0.77199,0.34042,1.34093,0.000662245,0.000662245,0.000662245
206,2156.29,0.63646,0.47658,1.22334,0.9805,0.96431,0.98808,0.80858,0.78012,0.34012,1.35076,0.000660045,0.000660045,0.000660045
207,2166.83,0.65796,0.4761,1.24655,0.99064,0.96437,0.98974,0.80967,0.76324,0.33093,1.35186,0.000657845,0.000657845,0.000657845
208,2177.07,0.63618,0.46485,1.21418,0.9887,0.95837,0.98764,0.80705,0.79153,0.34762,1.38266,0.000655646,0.000655646,0.000655646
209,2187.42,0.63989,0.4865,1.21996,0.98518,0.97006,0.98869,0.80938,0.79012,0.33454,1.36775,0.000653446,0.000653446,0.000653446
210,2197.7,0.64114,0.46901,1.22762,0.98238,0.96664,0.98652,0.80621,0.78754,0.34929,1.3864,0.000651246,0.000651246,0.000651246
211,2208.29,0.63663,0.47313,1.21824,0.98167,0.96403,0.98796,0.80896,0.78995,0.33611,1.36732,0.000649046,0.000649046,0.000649046
212,2218.72,0.64158,0.46337,1.21842,0.98366,0.96027,0.98757,0.80639,0.79806,0.33805,1.37834,0.000646846,0.000646846,0.000646846
213,2229.27,0.63489,0.47037,1.22046,0.98346,0.96584,0.98776,0.79985,0.79683,0.3411,1.37654,0.000644647,0.000644647,0.000644647
214,2239.34,0.63533,0.46598,1.21279,0.97985,0.96438,0.98752,0.80586,0.79192,0.34293,1.36644,0.000642447,0.000642447,0.000642447
215,2249.88,0.63633,0.48051,1.22706,0.9828,0.97532,0.98739,0.78963,0.85076,0.3565,1.43621,0.000640247,0.000640247,0.000640247
216,2260.53,0.63547,0.48715,1.218,0.98327,0.98111,0.98873,0.81119,0.78962,0.33653,1.38296,0.000638047,0.000638047,0.000638047
217,2270.94,0.63328,0.49039,1.21147,0.98983,0.9658,0.98905,0.80736,0.78184,0.32905,1.36536,0.000635848,0.000635848,0.000635848
218,2281.01,0.62714,0.48005,1.21133,0.9846,0.96425,0.9861,0.81688,0.75589,0.32598,1.32883,0.000633648,0.000633648,0.000633648
219,2291.43,0.62413,0.46394,1.19821,0.98346,0.97225,0.98781,0.79734,0.83876,0.34031,1.43659,0.000631448,0.000631448,0.000631448
220,2301.7,0.61714,0.451,1.19358,0.98352,0.98297,0.98823,0.80233,0.80872,0.33335,1.37413,0.000629248,0.000629248,0.000629248
221,2312.05,0.62539,0.44792,1.20443,0.98481,0.97329,0.98712,0.81479,0.77722,0.33044,1.33745,0.000627048,0.000627048,0.000627048
222,2322.42,0.62551,0.43576,1.2061,0.98526,0.96968,0.98775,0.81241,0.76546,0.33197,1.33576,0.000624849,0.000624849,0.000624849
223,2332.63,0.62142,0.43588,1.19759,0.98212,0.96486,0.98889,0.82367,0.75266,0.32782,1.32895,0.000622649,0.000622649,0.000622649
224,2342.91,0.62385,0.46605,1.2058,0.99226,0.96926,0.98924,0.81663,0.75529,0.31864,1.32239,0.000620449,0.000620449,0.000620449
225,2353.38,0.62139,0.47904,1.20099,0.97576,0.96373,0.98901,0.81437,0.75415,0.33299,1.31923,0.000618249,0.000618249,0.000618249
226,2363.85,0.63309,0.47409,1.20699,0.97966,0.96613,0.98652,0.79185,0.82689,0.33856,1.42288,0.000616049,0.000616049,0.000616049
227,2373.94,0.61188,0.44173,1.19584,0.99132,0.96744,0.9896,0.80939,0.80053,0.32423,1.39921,0.00061385,0.00061385,0.00061385
228,2384.47,0.62139,0.45481,1.20909,0.97852,0.97154,0.98921,0.80198,0.82619,0.34265,1.41429,0.00061165,0.00061165,0.00061165
229,2394.55,0.63346,0.45283,1.21003,0.99573,0.96821,0.98883,0.81909,0.77552,0.3287,1.3696,0.00060945,0.00060945,0.00060945
230,2404.97,0.6132,0.44257,1.19792,0.98409,0.96789,0.98798,0.81407,0.77877,0.33366,1.35161,0.00060725,0.00060725,0.00060725
231,2415.24,0.62526,0.46167,1.20592,0.98548,0.96664,0.98884,0.81333,0.77329,0.32291,1.34618,0.000605051,0.000605051,0.000605051
232,2425.54,0.60091,0.44046,1.17512,0.98163,0.96603,0.98965,0.82185,0.76026,0.32203,1.32316,0.000602851,0.000602851,0.000602851
233,2435.79,0.61484,0.44514,1.1952,0.98778,0.97078,0.98895,0.80055,0.80674,0.32965,1.39961,0.000600651,0.000600651,0.000600651
234,2446,0.62547,0.45558,1.20547,0.99274,0.96678,0.98993,0.81295,0.77933,0.32155,1.36209,0.000598451,0.000598451,0.000598451
235,2456.42,0.62174,0.44273,1.19572,0.98865,0.97144,0.98973,0.8173,0.76259,0.31884,1.33945,0.000596251,0.000596251,0.000596251
236,2466.83,0.61893,0.45669,1.1921,0.98044,0.96804,0.98718,0.79745,0.82914,0.34788,1.4016,0.000594052,0.000594052,0.000594052
237,2476.9,0.59446,0.45423,1.17498,0.97961,0.97779,0.98828,0.79497,0.82317,0.32602,1.4064,0.000591852,0.000591852,0.000591852
238,2487.05,0.61079,0.44836,1.19122,0.98502,0.9792,0.98953,0.81812,0.77937,0.32462,1.37145,0.000589652,0.000589652,0.000589652
239,2497.59,0.60231,0.43505,1.18009,0.98694,0.97686,0.98757,0.81054,0.78871,0.32707,1.38309,0.000587452,0.000587452,0.000587452
240,2508.09,0.61967,0.45408,1.20302,0.97751,0.96725,0.98631,0.80816,0.78282,0.34585,1.36679,0.000585253,0.000585253,0.000585253
241,2518.21,0.59876,0.43886,1.18772,0.9841,0.97197,0.98792,0.81142,0.78766,0.32336,1.38015,0.000583053,0.000583053,0.000583053
242,2527.91,0.61667,0.4371,1.1934,0.98815,0.97105,0.98842,0.82069,0.7558,0.31706,1.35471,0.000580853,0.000580853,0.000580853
243,2538.16,0.62229,0.44965,1.19765,0.98593,0.96931,0.98837,0.80787,0.80388,0.33836,1.40924,0.000578653,0.000578653,0.000578653
244,2548.54,0.61034,0.43779,1.19251,0.98414,0.97319,0.98886,0.81526,0.78694,0.3272,1.37911,0.000576453,0.000576453,0.000576453
245,2559.39,0.60035,0.42309,1.18473,0.98554,0.97319,0.98734,0.81217,0.79082,0.33055,1.39315,0.000574254,0.000574254,0.000574254
246,2569.43,0.62745,0.46362,1.20067,0.98355,0.97359,0.98703,0.81329,0.77486,0.32671,1.36087,0.000572054,0.000572054,0.000572054
247,2579.65,0.60342,0.43318,1.20014,0.9812,0.97901,0.98788,0.81946,0.76721,0.31674,1.34786,0.000569854,0.000569854,0.000569854
248,2590.04,0.62519,0.46372,1.20177,0.98122,0.96994,0.98745,0.81114,0.80366,0.33837,1.40066,0.000567654,0.000567654,0.000567654
249,2600.61,0.62278,0.45036,1.20325,0.98777,0.96659,0.98844,0.80155,0.78331,0.33007,1.38203,0.000565455,0.000565455,0.000565455
250,2610.97,0.60507,0.45482,1.19368,0.97402,0.97518,0.98662,0.82212,0.75319,0.32445,1.33355,0.000563255,0.000563255,0.000563255
251,2620.88,0.5939,0.42572,1.1692,0.98786,0.97219,0.98767,0.81767,0.77259,0.32076,1.36866,0.000561055,0.000561055,0.000561055
252,2631.05,0.61651,0.44442,1.20324,0.98607,0.97084,0.98993,0.81891,0.76574,0.3141,1.35207,0.000558855,0.000558855,0.000558855
253,2641.56,0.61763,0.45315,1.19875,0.98418,0.97009,0.98767,0.81067,0.78695,0.32612,1.38456,0.000556655,0.000556655,0.000556655
254,2652.13,0.6203,0.45764,1.19737,0.98194,0.96842,0.98644,0.79348,0.8418,0.33716,1.45386,0.000554456,0.000554456,0.000554456
255,2662.18,0.60583,0.42254,1.18901,0.98375,0.973,0.98344,0.79779,0.82645,0.33319,1.42136,0.000552256,0.000552256,0.000552256
256,2672.59,0.58193,0.40555,1.17184,0.9883,0.97532,0.98673,0.80813,0.80418,0.31614,1.41262,0.000550056,0.000550056,0.000550056
257,2683.05,0.60637,0.42041,1.19146,0.97542,0.97929,0.98537,0.81188,0.79164,0.32458,1.39818,0.000547856,0.000547856,0.000547856
258,2693.73,0.59236,0.44766,1.18125,0.98269,0.97254,0.98634,0.81335,0.78345,0.32808,1.37132,0.000545657,0.000545657,0.000545657
259,2703.9,0.58218,0.41975,1.16986,0.98204,0.97315,0.98598,0.80608,0.80588,0.33099,1.39915,0.000543457,0.000543457,0.000543457
260,2713.83,0.59029,0.4252,1.17695,0.98094,0.97505,0.98733,0.81698,0.78613,0.32416,1.36589,0.000541257,0.000541257,0.000541257
261,2724.09,0.61143,0.45403,1.19034,0.98924,0.97699,0.98917,0.81962,0.75577,0.3153,1.33198,0.000539057,0.000539057,0.000539057
262,2735.07,0.60791,0.4343,1.18856,0.98471,0.97826,0.99021,0.81896,0.77761,0.31973,1.3611,0.000536857,0.000536857,0.000536857
263,2745.42,0.56387,0.39358,1.14569,0.98734,0.97065,0.99044,0.81887,0.77244,0.33035,1.35082,0.000534658,0.000534658,0.000534658
264,2755.41,0.5936,0.42,1.1722,0.99021,0.96684,0.989,0.82186,0.76509,0.32271,1.34739,0.000532458,0.000532458,0.000532458
265,2765.45,0.61207,0.45196,1.18869,0.99015,0.96503,0.98984,0.81456,0.78565,0.32394,1.37785,0.000530258,0.000530258,0.000530258
266,2775.99,0.60868,0.42448,1.18744,0.98006,0.96657,0.98952,0.81401,0.79194,0.32236,1.37455,0.000528058,0.000528058,0.000528058
267,2786.34,0.58832,0.43188,1.17455,0.98617,0.96274,0.99055,0.80359,0.80824,0.33022,1.41511,0.000525859,0.000525859,0.000525859
268,2796.77,0.60523,0.43557,1.19472,0.98493,0.97127,0.99131,0.81498,0.76769,0.32632,1.35422,0.000523659,0.000523659,0.000523659
269,2806.7,0.5965,0.44166,1.17927,0.98062,0.97003,0.98616,0.80769,0.78786,0.3284,1.37298,0.000521459,0.000521459,0.000521459
270,2817.08,0.58328,0.42515,1.1591,0.98855,0.96856,0.98742,0.80244,0.80248,0.32748,1.39389,0.000519259,0.000519259,0.000519259
271,2827.73,0.57897,0.41513,1.15373,0.98851,0.97283,0.98853,0.81448,0.78056,0.31207,1.38008,0.000517059,0.000517059,0.000517059
272,2838.04,0.59633,0.42221,1.18397,0.9805,0.97153,0.99068,0.82513,0.75521,0.31157,1.3465,0.00051486,0.00051486,0.00051486
273,2848.24,0.59077,0.43696,1.18341,0.98422,0.97339,0.98919,0.81213,0.79051,0.32729,1.39024,0.00051266,0.00051266,0.00051266
274,2858.37,0.59108,0.43807,1.17016,0.98957,0.97078,0.99089,0.81142,0.78388,0.31727,1.38809,0.00051046,0.00051046,0.00051046
275,2868.83,0.58605,0.43586,1.17538,0.97047,0.97544,0.98787,0.80982,0.77906,0.32569,1.37436,0.00050826,0.00050826,0.00050826
276,2879.43,0.58354,0.40907,1.16384,0.98746,0.96645,0.98868,0.81482,0.77198,0.31396,1.36008,0.00050606,0.00050606,0.00050606
277,2889.83,0.58601,0.41431,1.16665,0.98181,0.98389,0.98911,0.81613,0.76811,0.30472,1.35989,0.000503861,0.000503861,0.000503861
278,2899.89,0.5919,0.4319,1.17518,0.98642,0.96911,0.98873,0.81503,0.77514,0.31529,1.37825,0.000501661,0.000501661,0.000501661
279,2909.95,0.57584,0.40166,1.15626,0.9862,0.97489,0.98798,0.81064,0.78774,0.3196,1.39493,0.000499461,0.000499461,0.000499461
280,2920.29,0.59774,0.42861,1.18384,0.9805,0.9794,0.98837,0.80849,0.80353,0.32541,1.40992,0.000497261,0.000497261,0.000497261
281,2930.64,0.61328,0.4323,1.19953,0.98118,0.9729,0.9877,0.80348,0.80971,0.32964,1.42274,0.000495062,0.000495062,0.000495062
282,2940.93,0.60753,0.436,1.1961,0.98159,0.96415,0.98805,0.80957,0.77134,0.32599,1.36341,0.000492862,0.000492862,0.000492862
283,2950.99,0.57626,0.40496,1.15058,0.98601,0.97108,0.98815,0.81206,0.7734,0.32552,1.36337,0.000490662,0.000490662,0.000490662
284,2961.49,0.59676,0.42734,1.17075,0.99119,0.96696,0.98911,0.80352,0.79025,0.32092,1.3952,0.000488462,0.000488462,0.000488462
285,2972.12,0.59906,0.43125,1.17465,0.98983,0.97168,0.98925,0.81058,0.76925,0.30795,1.36654,0.000486262,0.000486262,0.000486262
286,2982.54,0.60262,0.45276,1.18234,0.98958,0.983,0.98817,0.80537,0.7845,0.30991,1.37637,0.000484063,0.000484063,0.000484063
287,2992.55,0.56029,0.40473,1.14322,0.98772,0.98023,0.98935,0.81173,0.77502,0.30509,1.36685,0.000481863,0.000481863,0.000481863
288,3002.9,0.58723,0.42972,1.16669,0.97441,0.97591,0.98902,0.81185,0.77891,0.31758,1.37467,0.000479663,0.000479663,0.000479663
289,3013.18,0.59066,0.43646,1.17968,0.9793,0.97184,0.98713,0.8011,0.79681,0.33747,1.39295,0.000477463,0.000477463,0.000477463
290,3023.53,0.57585,0.40695,1.16677,0.9868,0.96837,0.98863,0.79677,0.82454,0.33274,1.42866,0.000475264,0.000475264,0.000475264
291,3034.03,0.58399,0.42174,1.17605,0.98699,0.96928,0.98916,0.80886,0.79534,0.33001,1.40161,0.000473064,0.000473064,0.000473064
292,3044.22,0.58277,0.42313,1.17534,0.97749,0.97258,0.98766,0.80458,0.8171,0.33287,1.42546,0.000470864,0.000470864,0.000470864
293,3054.53,0.59533,0.4308,1.19384,0.98859,0.96539,0.98825,0.81921,0.77889,0.31811,1.36671,0.000468664,0.000468664,0.000468664
294,3065.02,0.58097,0.40138,1.16852,0.98206,0.97529,0.98956,0.81411,0.79116,0.32721,1.39633,0.000466464,0.000466464,0.000466464
295,3075.39,0.58188,0.40763,1.17559,0.98316,0.97175,0.98661,0.80974,0.78514,0.32841,1.38501,0.000464265,0.000464265,0.000464265
296,3085.63,0.58344,0.40875,1.17298,0.98117,0.9659,0.98763,0.8151,0.77621,0.32812,1.37534,0.000462065,0.000462065,0.000462065
297,3096.12,0.57193,0.42198,1.163,0.98747,0.97694,0.9885,0.81854,0.76929,0.30935,1.37186,0.000459865,0.000459865,0.000459865
298,3106.66,0.59941,0.43788,1.18821,0.98375,0.9796,0.99037,0.82093,0.76881,0.31431,1.36948,0.000457665,0.000457665,0.000457665
299,3117.14,0.59729,0.4356,1.17713,0.98859,0.969,0.98754,0.81979,0.76971,0.32331,1.3716,0.000455466,0.000455466,0.000455466
300,3127.31,0.58802,0.44683,1.17389,0.98045,0.97173,0.9882,0.80537,0.82017,0.32998,1.43484,0.000453266,0.000453266,0.000453266
301,3137.66,0.57128,0.40399,1.14575,0.98263,0.97685,0.98852,0.81493,0.8031,0.32828,1.4132,0.000451066,0.000451066,0.000451066
302,3147.99,0.5831,0.42322,1.16309,0.97911,0.97417,0.98941,0.8135,0.80106,0.32426,1.40637,0.000448866,0.000448866,0.000448866
303,3158.62,0.57201,0.41557,1.15335,0.99359,0.97141,0.98968,0.81699,0.78354,0.30838,1.38618,0.000446666,0.000446666,0.000446666
304,3168.87,0.56907,0.41603,1.14789,0.98501,0.98389,0.99017,0.82114,0.78178,0.30081,1.37337,0.000444467,0.000444467,0.000444467
305,3178.98,0.57547,0.41244,1.16544,0.98233,0.974,0.98934,0.8138,0.79341,0.31577,1.39516,0.000442267,0.000442267,0.000442267
306,3189.19,0.59097,0.41113,1.17794,0.9891,0.969,0.98925,0.81359,0.78872,0.31156,1.40128,0.000440067,0.000440067,0.000440067
307,3199.53,0.57742,0.40024,1.15529,0.98059,0.97632,0.98948,0.81872,0.7786,0.30768,1.38989,0.000437867,0.000437867,0.000437867
308,3210.1,0.58025,0.39669,1.17064,0.99093,0.97554,0.98971,0.80815,0.80125,0.31678,1.41557,0.000435668,0.000435668,0.000435668
309,3220.29,0.57039,0.41741,1.15026,0.98622,0.97651,0.98947,0.81768,0.78385,0.31378,1.39491,0.000433468,0.000433468,0.000433468
310,3230.45,0.57567,0.40329,1.15925,0.98668,0.97645,0.98951,0.81724,0.79091,0.31604,1.40024,0.000431268,0.000431268,0.000431268
311,3240.64,0.58153,0.42961,1.16671,0.99052,0.97078,0.98936,0.81523,0.78736,0.31517,1.39427,0.000429068,0.000429068,0.000429068
312,3251.04,0.57708,0.40851,1.15742,0.98888,0.96837,0.98897,0.81187,0.79746,0.31824,1.40166,0.000426868,0.000426868,0.000426868
313,3261.52,0.56809,0.41528,1.15871,0.98867,0.96837,0.98828,0.80955,0.80896,0.31783,1.42458,0.000424669,0.000424669,0.000424669
314,3271.88,0.59439,0.43507,1.18348,0.98472,0.97566,0.98899,0.80933,0.80644,0.3155,1.42848,0.000422469,0.000422469,0.000422469
315,3282.2,0.55873,0.39532,1.14171,0.9853,0.97566,0.99003,0.80993,0.79064,0.30728,1.40323,0.000420269,0.000420269,0.000420269
316,3292.55,0.56716,0.38316,1.15257,0.98482,0.97622,0.98928,0.81106,0.79059,0.30496,1.39628,0.000418069,0.000418069,0.000418069
317,3302.74,0.57683,0.38993,1.16254,0.98174,0.96896,0.98917,0.81125,0.77615,0.30579,1.37754,0.00041587,0.00041587,0.00041587
318,3312.97,0.56395,0.38802,1.15268,0.98417,0.96851,0.98782,0.8128,0.78203,0.31698,1.38823,0.00041367,0.00041367,0.00041367
319,3323.16,0.5595,0.38963,1.1541,0.98112,0.97121,0.98788,0.81807,0.77112,0.31061,1.37152,0.00041147,0.00041147,0.00041147
320,3333.32,0.58926,0.41979,1.17094,0.98291,0.97806,0.98914,0.82074,0.76689,0.30144,1.36461,0.00040927,0.00040927,0.00040927
321,3343.77,0.56723,0.38433,1.15443,0.98778,0.9774,0.98949,0.8206,0.77024,0.30634,1.37676,0.00040707,0.00040707,0.00040707
322,3354.31,0.57901,0.39855,1.16289,0.98448,0.97307,0.98941,0.81538,0.79247,0.31543,1.41021,0.000404871,0.000404871,0.000404871
323,3364.33,0.57178,0.40713,1.16581,0.98618,0.97182,0.98962,0.81385,0.79337,0.31495,1.41405,0.000402671,0.000402671,0.000402671
324,3374.45,0.57762,0.43183,1.16405,0.98693,0.97701,0.98946,0.81585,0.79105,0.3055,1.40269,0.000400471,0.000400471,0.000400471
325,3385.03,0.56991,0.42043,1.15467,0.98902,0.97078,0.98985,0.81114,0.79751,0.30861,1.40886,0.000398271,0.000398271,0.000398271
326,3395.48,0.55002,0.39212,1.14286,0.98117,0.97221,0.98907,0.81699,0.76969,0.30912,1.37575,0.000396071,0.000396071,0.000396071
327,3405.79,0.54976,0.38609,1.13157,0.9797,0.9764,0.98957,0.82177,0.76228,0.30062,1.35637,0.000393872,0.000393872,0.000393872
328,3415.69,0.55785,0.40187,1.13853,0.98278,0.97078,0.98874,0.81819,0.76798,0.30718,1.36663,0.000391672,0.000391672,0.000391672
329,3425.29,0.57526,0.41029,1.15379,0.98864,0.96635,0.98937,0.81011,0.78336,0.30706,1.39297,0.000389472,0.000389472,0.000389472
330,3435.95,0.59702,0.42069,1.18054,0.98456,0.97583,0.98737,0.81251,0.79047,0.31877,1.40507,0.000387272,0.000387272,0.000387272
331,3446.63,0.57563,0.40367,1.15717,0.98432,0.97638,0.98678,0.80202,0.80605,0.32663,1.4288,0.000385073,0.000385073,0.000385073
332,3456.71,0.56512,0.39542,1.14547,0.98329,0.97186,0.98693,0.81057,0.80902,0.33042,1.42983,0.000382873,0.000382873,0.000382873
333,3466.58,0.55316,0.38848,1.13215,0.9855,0.97242,0.98784,0.81251,0.79571,0.32445,1.40519,0.000380673,0.000380673,0.000380673
334,3476.69,0.54335,0.38322,1.12984,0.98418,0.97072,0.98837,0.81517,0.78998,0.32163,1.40145,0.000378473,0.000378473,0.000378473
335,3487.34,0.55964,0.40004,1.15175,0.98641,0.97331,0.98928,0.81441,0.79066,0.31622,1.40493,0.000376273,0.000376273,0.000376273
336,3496.1,0.56757,0.39629,1.14224,0.9905,0.97203,0.98945,0.81415,0.7817,0.31232,1.38228,0.000374074,0.000374074,0.000374074
337,3501.61,0.57135,0.39413,1.16332,0.98523,0.97319,0.98935,0.81048,0.80037,0.31914,1.40858,0.000371874,0.000371874,0.000371874
338,3507.06,0.55977,0.39887,1.14468,0.9828,0.97523,0.98878,0.81273,0.79824,0.3214,1.40621,0.000369674,0.000369674,0.000369674
339,3512.47,0.54931,0.39623,1.13751,0.9769,0.97702,0.9883,0.80601,0.80274,0.32722,1.41949,0.000367474,0.000367474,0.000367474
340,3517.88,0.54368,0.39299,1.13904,0.98536,0.96871,0.98848,0.80966,0.79226,0.32619,1.41048,0.000365275,0.000365275,0.000365275
341,3523.62,0.56665,0.39794,1.15379,0.98802,0.96935,0.98951,0.82067,0.77819,0.31152,1.38653,0.000363075,0.000363075,0.000363075
342,3529.71,0.56661,0.39801,1.14812,0.98713,0.9691,0.98946,0.82162,0.78276,0.30579,1.39725,0.000360875,0.000360875,0.000360875
343,3535.15,0.55822,0.40342,1.14666,0.98465,0.96634,0.98871,0.8086,0.79404,0.31521,1.42207,0.000358675,0.000358675,0.000358675
344,3540.6,0.57951,0.41262,1.16807,0.98016,0.97415,0.9877,0.8082,0.79526,0.31721,1.43255,0.000356475,0.000356475,0.000356475
345,3546.04,0.54911,0.39325,1.1414,0.98647,0.97411,0.98751,0.81172,0.79627,0.31673,1.42343,0.000354276,0.000354276,0.000354276
346,3551.5,0.54646,0.38218,1.13199,0.97732,0.97857,0.98911,0.81111,0.79231,0.30763,1.40994,0.000352076,0.000352076,0.000352076
347,3556.98,0.57026,0.3936,1.14992,0.97461,0.97931,0.98919,0.81246,0.79014,0.31408,1.40958,0.000349876,0.000349876,0.000349876
348,3562.67,0.55211,0.39402,1.14365,0.97624,0.97759,0.9893,0.81954,0.7745,0.30771,1.39136,0.000347676,0.000347676,0.000347676
349,3568.62,0.52734,0.36444,1.11452,0.98489,0.96981,0.98789,0.81349,0.78405,0.30937,1.40452,0.000345477,0.000345477,0.000345477
350,3574.33,0.56518,0.39314,1.15348,0.98439,0.97277,0.98666,0.81572,0.78984,0.31861,1.40836,0.000343277,0.000343277,0.000343277
351,3579.81,0.5531,0.39427,1.13965,0.98472,0.97196,0.98921,0.81533,0.79369,0.31406,1.41827,0.000341077,0.000341077,0.000341077
352,3585.29,0.54509,0.36698,1.13684,0.9783,0.97677,0.98892,0.81344,0.78679,0.31547,1.41004,0.000338877,0.000338877,0.000338877
353,3590.78,0.54231,0.38818,1.12785,0.98046,0.97319,0.98897,0.81708,0.78,0.31857,1.39906,0.000336677,0.000336677,0.000336677
354,3596.43,0.57236,0.41995,1.16391,0.98391,0.96958,0.98878,0.80779,0.80537,0.32073,1.43456,0.000334478,0.000334478,0.000334478
355,3601.92,0.5486,0.4059,1.1384,0.98922,0.9659,0.98906,0.81611,0.79828,0.31614,1.42481,0.000332278,0.000332278,0.000332278
356,3607.66,0.56142,0.39702,1.15349,0.97707,0.98181,0.98924,0.8128,0.79093,0.30675,1.41294,0.000330078,0.000330078,0.000330078
357,3613.57,0.55467,0.38827,1.14415,0.98242,0.97738,0.98958,0.81837,0.78801,0.30557,1.4125,0.000327878,0.000327878,0.000327878
358,3619.12,0.52981,0.37244,1.1261,0.98613,0.9782,0.98987,0.81317,0.79851,0.30367,1.42743,0.000325679,0.000325679,0.000325679
359,3624.79,0.5377,0.3774,1.12346,0.98813,0.97078,0.98941,0.81958,0.79068,0.31365,1.4121,0.000323479,0.000323479,0.000323479
360,3630.25,0.5559,0.38332,1.13853,0.99033,0.97285,0.98933,0.80635,0.80904,0.32092,1.438,0.000321279,0.000321279,0.000321279
361,3635.72,0.54931,0.37155,1.13997,0.98908,0.97674,0.98977,0.80557,0.8136,0.31286,1.44354,0.000319079,0.000319079,0.000319079
362,3641.18,0.55385,0.39239,1.13796,0.99011,0.96931,0.98972,0.8052,0.81253,0.31761,1.44488,0.000316879,0.000316879,0.000316879
363,3646.66,0.54675,0.38518,1.13048,0.98815,0.97078,0.98912,0.81377,0.78854,0.31352,1.41496,0.00031468,0.00031468,0.00031468
364,3652.58,0.5541,0.39123,1.13889,0.98591,0.97732,0.98944,0.80799,0.79492,0.30593,1.42778,0.00031248,0.00031248,0.00031248
365,3658.46,0.54112,0.37556,1.13239,0.98673,0.98276,0.99005,0.81444,0.78352,0.29964,1.40861,0.00031028,0.00031028,0.00031028
366,3663.94,0.56004,0.4084,1.1509,0.9911,0.97586,0.98999,0.81083,0.79281,0.30708,1.41516,0.00030808,0.00030808,0.00030808
