epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1253.34,0.97788,0.96972,1.83366,0.9196,0.91611,0.95991,0.72477,0.90317,0.63855,1.96122,0.00071504,0.00071504,0.00071504
182,1256.37,0.99504,0.975,1.81292,0.91494,0.89857,0.96131,0.72152,0.9148,0.64101,1.95811,0.00071284,0.00071284,0.00071284
183,1259.38,0.9734,0.96621,1.80705,0.89782,0.92141,0.95456,0.7045,0.97427,0.65998,2.09822,0.00071064,0.00071064,0.00071064
184,1262.43,0.99405,0.97634,1.83952,0.904,0.89515,0.95429,0.71569,0.9227,0.64506,1.96693,0.00070844,0.00070844,0.00070844
185,1265.48,0.96497,0.95343,1.79606,0.92435,0.91357,0.96559,0.72479,0.92038,0.63685,2.00078,0.00070624,0.00070624,0.00070624
186,1268.53,0.96952,0.97916,1.81277,0.90994,0.88594,0.95592,0.71762,0.90764,0.65826,1.96975,0.000704041,0.000704041,0.000704041
187,1271.57,0.98223,0.96639,1.83145,0.87254,0.9231,0.95377,0.72113,0.90146,0.66795,1.98528,0.000701841,0.000701841,0.000701841
188,1274.61,0.9872,0.97881,1.8269,0.91982,0.92763,0.96248,0.72859,0.88148,0.62365,1.94915,0.000699641,0.000699641,0.000699641
189,1277.66,0.96745,0.9283,1.78376,0.92296,0.86859,0.9608,0.71403,0.92568,0.64596,2.00446,0.000697441,0.000697441,0.000697441
190,1281.19,0.98925,0.9529,1.80918,0.91932,0.92378,0.95717,0.72637,0.90272,0.64083,1.98184,0.000695242,0.000695242,0.000695242
191,1284.72,0.96752,0.95061,1.81179,0.91651,0.9068,0.95722,0.70724,0.95932,0.65438,2.06623,0.000693042,0.000693042,0.000693042
192,1288.26,0.97105,0.92502,1.80816,0.92678,0.9189,0.96634,0.72999,0.9168,0.65758,2.00336,0.000690842,0.000690842,0.000690842
193,1292,0.95794,0.95159,1.79267,0.94025,0.91813,0.96624,0.71096,0.97122,0.65795,2.09662,0.000688642,0.000688642,0.000688642
194,1295.55,0.96857,0.95599,1.81174,0.9377,0.91656,0.96254,0.73215,0.90391,0.62854,1.96603,0.000686442,0.000686442,0.000686442
195,1299.02,0.9714,0.93767,1.7913,0.9423,0.91768,0.97206,0.73848,0.87806,0.60868,1.94716,0.000684243,0.000684243,0.000684243
196,1302.11,0.96867,0.94447,1.80865,0.897,0.92769,0.9637,0.73156,0.89059,0.64993,1.94529,0.000682043,0.000682043,0.000682043
197,1305.2,1.00573,1.00735,1.81786,0.94619,0.9187,0.96813,0.73638,0.90318,0.62798,1.96846,0.000679843,0.000679843,0.000679843
198,1308.29,0.97266,0.93984,1.79757,0.94158,0.93688,0.96928,0.73806,0.89462,0.61626,1.96245,0.000677643,0.000677643,0.000677643
199,1311.37,0.97522,0.95768,1.84975,0.90731,0.92055,0.96879,0.72594,0.93833,0.64022,2.01695,0.000675444,0.000675444,0.000675444
200,1314.45,0.97933,0.9496,1.80217,0.87914,0.93512,0.96685,0.72587,0.92421,0.63111,2.00961,0.000673244,0.000673244,0.000673244
201,1317.52,0.96519,0.92347,1.79501,0.87989,0.93384,0.96606,0.73598,0.87958,0.62649,1.93365,0.000671044,0.000671044,0.000671044
202,1320.6,0.96532,0.96067,1.82148,0.93078,0.89247,0.96183,0.73812,0.88806,0.63491,1.93882,0.000668844,0.000668844,0.000668844
203,1323.66,0.97505,0.97978,1.80791,0.9365,0.89553,0.96474,0.74113,0.89015,0.62332,1.94306,0.000666644,0.000666644,0.000666644
204,1326.74,0.96599,0.96582,1.81716,0.94385,0.91369,0.97056,0.73652,0.92244,0.61581,1.98951,0.000664445,0.000664445,0.000664445
205,1329.82,0.96438,0.92363,1.78843,0.94461,0.91513,0.96825,0.74353,0.88604,0.60237,1.93104,0.000662245,0.000662245,0.000662245
206,1333.2,0.99447,0.95854,1.82323,0.93924,0.90657,0.96321,0.72536,0.90378,0.62087,1.96366,0.000660045,0.000660045,0.000660045
207,1336.73,0.99582,1.00124,1.82928,0.94846,0.92284,0.96879,0.73401,0.91244,0.62052,1.99085,0.000657845,0.000657845,0.000657845
208,1340.44,0.96721,0.93579,1.8207,0.88846,0.93456,0.95506,0.74113,0.87558,0.62513,1.92576,0.000655646,0.000655646,0.000655646
209,1343.94,0.96882,0.97319,1.82106,0.92181,0.92157,0.96411,0.73925,0.87966,0.63255,1.92191,0.000653446,0.000653446,0.000653446
210,1347.44,0.96278,0.94288,1.78945,0.90017,0.91029,0.96228,0.72917,0.87037,0.62419,1.92811,0.000651246,0.000651246,0.000651246
211,1350.96,0.96859,0.93258,1.79246,0.93561,0.89981,0.96078,0.72856,0.91186,0.63203,1.98013,0.000649046,0.000649046,0.000649046
212,1354.12,0.96276,0.95704,1.81654,0.92104,0.92456,0.96845,0.72388,0.92799,0.63224,2.01987,0.000646846,0.000646846,0.000646846
213,1357.19,0.9931,0.9971,1.81917,0.93014,0.90836,0.96626,0.73991,0.92154,0.63627,2.01126,0.000644647,0.000644647,0.000644647
214,1360.28,0.98445,0.94783,1.8087,0.95066,0.91067,0.96643,0.73879,0.88152,0.62777,1.95639,0.000642447,0.000642447,0.000642447
215,1363.36,0.94897,0.91741,1.7917,0.96488,0.92716,0.97291,0.73588,0.91256,0.59979,1.97263,0.000640247,0.000640247,0.000640247
216,1366.44,0.98677,0.93721,1.82571,0.90263,0.94137,0.96267,0.72562,0.91018,0.63196,1.98379,0.000638047,0.000638047,0.000638047
217,1369.52,0.97155,0.93956,1.81379,0.92216,0.93898,0.96668,0.72398,0.91715,0.62889,1.98805,0.000635848,0.000635848,0.000635848
218,1372.6,0.99308,0.97817,1.82204,0.9137,0.91494,0.96433,0.73404,0.8916,0.64411,1.95775,0.000633648,0.000633648,0.000633648
219,1375.66,0.9685,0.9331,1.79876,0.90858,0.93956,0.97033,0.74232,0.89736,0.61376,1.95061,0.000631448,0.000631448,0.000631448
220,1378.74,0.97094,0.90303,1.80647,0.91585,0.92615,0.96668,0.73591,0.91825,0.61628,1.9768,0.000629248,0.000629248,0.000629248
221,1381.79,0.95986,0.90564,1.78975,0.94971,0.91947,0.96936,0.74391,0.88028,0.59141,1.92006,0.000627048,0.000627048,0.000627048
222,1384.94,0.98608,0.95472,1.80541,0.95733,0.92782,0.97152,0.74509,0.90347,0.60006,1.97054,0.000624849,0.000624849,0.000624849
223,1388.64,0.98415,0.94611,1.81057,0.93867,0.94274,0.96941,0.73676,0.9055,0.60191,1.97613,0.000622649,0.000622649,0.000622649
224,1392.13,0.95805,0.90959,1.77589,0.95527,0.91848,0.96884,0.74117,0.89221,0.61035,1.94597,0.000620449,0.000620449,0.000620449
225,1395.61,0.97475,0.94867,1.80443,0.93299,0.93293,0.96889,0.74237,0.89058,0.60226,1.94134,0.000618249,0.000618249,0.000618249
226,1399.08,0.96577,0.91066,1.79635,0.94664,0.93061,0.96661,0.74239,0.89037,0.61333,1.94449,0.000616049,0.000616049,0.000616049
227,1402.55,0.93538,0.88369,1.77071,0.93351,0.90592,0.97039,0.74692,0.88657,0.60124,1.94776,0.00061385,0.00061385,0.00061385
228,1405.89,0.97457,0.95467,1.81045,0.90966,0.90024,0.96006,0.73833,0.88294,0.6302,1.94676,0.00061165,0.00061165,0.00061165
229,1408.93,0.96535,0.95165,1.78168,0.93412,0.93731,0.97263,0.74814,0.85594,0.58294,1.88522,0.00060945,0.00060945,0.00060945
230,1411.98,0.96318,0.89194,1.7955,0.9503,0.91688,0.96994,0.74488,0.88838,0.59846,1.95959,0.00060725,0.00060725,0.00060725
231,1415.03,0.97077,0.91277,1.7928,0.93968,0.91958,0.97017,0.75246,0.86793,0.58198,1.92111,0.000605051,0.000605051,0.000605051
232,1418.08,0.96439,0.91967,1.80247,0.94594,0.91288,0.96374,0.74436,0.87757,0.601,1.92861,0.000602851,0.000602851,0.000602851
233,1421.12,0.95761,0.90547,1.79362,0.95019,0.91828,0.97051,0.74615,0.889,0.60765,1.95264,0.000600651,0.000600651,0.000600651
234,1424.16,0.97641,0.90974,1.78869,0.95005,0.9244,0.97047,0.74462,0.89345,0.60383,1.9644,0.000598451,0.000598451,0.000598451
235,1427.2,0.97254,0.92848,1.7807,0.94993,0.90518,0.96305,0.73857,0.8909,0.61023,1.95818,0.000596251,0.000596251,0.000596251
236,1430.24,0.96314,0.93307,1.77341,0.96052,0.92816,0.97197,0.74616,0.88808,0.59774,1.93839,0.000594052,0.000594052,0.000594052
237,1433.28,0.95719,0.90833,1.78999,0.93279,0.91382,0.96856,0.74276,0.89185,0.62044,1.96493,0.000591852,0.000591852,0.000591852
238,1436.47,0.93832,0.91051,1.77232,0.92308,0.937,0.96749,0.73274,0.9037,0.61113,1.9675,0.000589652,0.000589652,0.000589652
239,1439.85,0.95605,0.92456,1.80212,0.93126,0.92399,0.96823,0.7296,0.89956,0.60135,1.9672,0.000587452,0.000587452,0.000587452
240,1443.41,0.97115,0.92448,1.78607,0.93115,0.92595,0.9679,0.74654,0.86836,0.60037,1.92725,0.000585253,0.000585253,0.000585253
241,1446.95,0.95349,0.9082,1.77311,0.94822,0.94168,0.9732,0.74912,0.88261,0.58375,1.94828,0.000583053,0.000583053,0.000583053
242,1450.5,0.94746,0.8948,1.78803,0.95384,0.91849,0.97317,0.7439,0.8906,0.58978,1.9397,0.000580853,0.000580853,0.000580853
243,1454.02,0.97595,0.91677,1.80377,0.93745,0.93681,0.96929,0.73962,0.88823,0.59487,1.95718,0.000578653,0.000578653,0.000578653
244,1457.5,0.9681,0.88918,1.79411,0.95081,0.91257,0.96539,0.73477,0.91761,0.6124,1.99208,0.000576453,0.000576453,0.000576453
245,1460.62,0.96644,0.91715,1.8126,0.95007,0.94194,0.96666,0.75311,0.87885,0.58961,1.91941,0.000574254,0.000574254,0.000574254
246,1463.66,0.93417,0.8884,1.77039,0.93979,0.94109,0.97271,0.746,0.8925,0.58042,1.94079,0.000572054,0.000572054,0.000572054
247,1466.69,0.95851,0.88488,1.79219,0.95639,0.92425,0.97217,0.74677,0.88977,0.59082,1.94246,0.000569854,0.000569854,0.000569854
248,1469.74,0.96495,0.89464,1.80837,0.94208,0.9342,0.97026,0.74928,0.87513,0.58813,1.93366,0.000567654,0.000567654,0.000567654
249,1472.77,0.93924,0.8855,1.76647,0.93221,0.94437,0.96856,0.74955,0.873,0.58205,1.9273,0.000565455,0.000565455,0.000565455
250,1475.82,0.94931,0.88885,1.77131,0.95752,0.93353,0.96645,0.73976,0.89835,0.60225,1.9558,0.000563255,0.000563255,0.000563255
251,1478.87,0.95565,0.89272,1.77999,0.93648,0.93237,0.969,0.74416,0.89957,0.59513,1.95853,0.000561055,0.000561055,0.000561055
252,1481.96,0.96752,0.90676,1.80265,0.92831,0.92255,0.96436,0.74598,0.89129,0.61119,1.95368,0.000558855,0.000558855,0.000558855
253,1485.03,0.92741,0.88686,1.7794,0.94595,0.93192,0.96971,0.73422,0.91089,0.5932,1.97065,0.000556655,0.000556655,0.000556655
254,1488.29,0.9269,0.87243,1.74492,0.94384,0.93089,0.96934,0.73831,0.91309,0.59085,1.98216,0.000554456,0.000554456,0.000554456
255,1491.51,0.94727,0.91666,1.77166,0.9461,0.9302,0.9653,0.74368,0.89333,0.60173,1.94641,0.000552256,0.000552256,0.000552256
256,1495.12,0.93181,0.85856,1.74227,0.96398,0.92609,0.96714,0.75325,0.87068,0.59013,1.93181,0.000550056,0.000550056,0.000550056
257,1498.7,0.95076,0.88716,1.78233,0.93912,0.92222,0.96462,0.74256,0.89969,0.58605,1.96345,0.000547856,0.000547856,0.000547856
258,1502.29,0.95004,0.90198,1.79456,0.94766,0.90354,0.95808,0.74023,0.88123,0.60405,1.9222,0.000545657,0.000545657,0.000545657
259,1505.83,0.9584,0.90243,1.77919,0.9512,0.91693,0.96699,0.74222,0.87819,0.57563,1.93143,0.000543457,0.000543457,0.000543457
260,1509.42,0.91769,0.86408,1.76883,0.96213,0.90459,0.96991,0.7463,0.87616,0.58203,1.92212,0.000541257,0.000541257,0.000541257
261,1512.71,0.93694,0.88537,1.76542,0.93134,0.91286,0.96498,0.74514,0.885,0.59871,1.9377,0.000539057,0.000539057,0.000539057
262,1515.75,0.93174,0.88669,1.75676,0.90198,0.94768,0.96629,0.7323,0.92978,0.58993,2.00109,0.000536857,0.000536857,0.000536857
263,1518.78,0.95224,0.88562,1.78633,0.95042,0.91474,0.97102,0.752,0.88826,0.57556,1.94353,0.000534658,0.000534658,0.000534658
264,1521.84,0.94093,0.87846,1.76785,0.95363,0.91461,0.97078,0.74306,0.89103,0.58043,1.93895,0.000532458,0.000532458,0.000532458
265,1524.89,0.92714,0.83637,1.77046,0.92888,0.91682,0.96697,0.74812,0.88471,0.58135,1.93225,0.000530258,0.000530258,0.000530258
266,1527.95,0.93877,0.86499,1.76372,0.95391,0.90146,0.96735,0.74672,0.88993,0.58574,1.94444,0.000528058,0.000528058,0.000528058
267,1531,0.94049,0.86842,1.76635,0.92716,0.93514,0.96926,0.75405,0.8713,0.585,1.92265,0.000525859,0.000525859,0.000525859
268,1534.06,0.92406,0.86242,1.76299,0.92896,0.93553,0.9709,0.74781,0.88882,0.57908,1.94229,0.000523659,0.000523659,0.000523659
269,1537.11,0.9666,0.87924,1.76086,0.96218,0.899,0.9691,0.74359,0.88872,0.58346,1.94802,0.000521459,0.000521459,0.000521459
270,1540.32,0.9254,0.85319,1.75621,0.93561,0.92488,0.97031,0.75411,0.87894,0.58119,1.93967,0.000519259,0.000519259,0.000519259
271,1543.36,0.93727,0.87126,1.75024,0.94966,0.94652,0.97639,0.75127,0.88333,0.55925,1.93608,0.000517059,0.000517059,0.000517059
272,1546.79,0.95606,0.88595,1.77066,0.96354,0.9258,0.97544,0.7437,0.90233,0.57567,1.95951,0.00051486,0.00051486,0.00051486
273,1550.3,0.93268,0.89418,1.76615,0.92954,0.94744,0.97153,0.7504,0.86611,0.57931,1.90702,0.00051266,0.00051266,0.00051266
274,1553.87,0.92966,0.86065,1.77158,0.95984,0.92316,0.97475,0.73707,0.92488,0.58665,1.99744,0.00051046,0.00051046,0.00051046
275,1557.41,0.94226,0.8644,1.75044,0.94753,0.92893,0.97147,0.74562,0.89167,0.58468,1.95191,0.00050826,0.00050826,0.00050826
276,1560.92,0.94462,0.89687,1.75546,0.94195,0.94735,0.97469,0.7505,0.89208,0.58412,1.95495,0.00050606,0.00050606,0.00050606
277,1564.47,0.95914,0.89001,1.77628,0.9554,0.94038,0.97629,0.7521,0.8756,0.5718,1.92798,0.000503861,0.000503861,0.000503861
278,1567.6,0.94198,0.87345,1.77398,0.97194,0.95143,0.97577,0.754,0.86469,0.56071,1.90571,0.000501661,0.000501661,0.000501661
279,1570.68,0.96214,0.85978,1.78604,0.95555,0.93464,0.9724,0.74684,0.90403,0.57579,1.97885,0.000499461,0.000499461,0.000499461
280,1573.76,0.93976,0.86387,1.76416,0.95866,0.92349,0.97205,0.74707,0.90144,0.5872,1.96416,0.000497261,0.000497261,0.000497261
281,1576.83,0.96395,0.89682,1.79984,0.94751,0.92395,0.97072,0.73265,0.93218,0.60127,2.01209,0.000495062,0.000495062,0.000495062
282,1579.95,0.97326,0.89793,1.79414,0.95813,0.92503,0.971,0.74365,0.90155,0.57778,1.96236,0.000492862,0.000492862,0.000492862
283,1583.01,0.91879,0.86349,1.73652,0.93872,0.92993,0.96944,0.75265,0.88446,0.58193,1.93996,0.000490662,0.000490662,0.000490662
284,1586.06,0.93846,0.86948,1.77268,0.94148,0.94385,0.97369,0.74116,0.9143,0.57925,1.98693,0.000488462,0.000488462,0.000488462
285,1589.1,0.92099,0.8718,1.75012,0.96193,0.91408,0.96911,0.74766,0.88009,0.58117,1.93051,0.000486262,0.000486262,0.000486262
286,1592.29,0.94097,0.91108,1.75291,0.93672,0.92932,0.97015,0.75041,0.88084,0.57822,1.93573,0.000484063,0.000484063,0.000484063
287,1595.33,0.93119,0.86044,1.74516,0.94916,0.9307,0.97316,0.74703,0.90156,0.57967,1.98403,0.000481863,0.000481863,0.000481863
288,1598.58,0.92437,0.8747,1.75466,0.9612,0.92399,0.97312,0.74874,0.88196,0.57298,1.92728,0.000479663,0.000479663,0.000479663
289,1602.13,0.93805,0.88319,1.76462,0.94931,0.92637,0.97147,0.74617,0.88699,0.57673,1.93571,0.000477463,0.000477463,0.000477463
290,1605.64,0.9412,0.87546,1.75756,0.95313,0.95595,0.97332,0.75495,0.87603,0.56799,1.93044,0.000475264,0.000475264,0.000475264
291,1609.2,0.94358,0.88132,1.75529,0.95933,0.93472,0.96868,0.75054,0.87545,0.57776,1.93855,0.000473064,0.000473064,0.000473064
292,1612.74,0.9364,0.87174,1.75045,0.92217,0.95468,0.96433,0.74413,0.8708,0.58057,1.92236,0.000470864,0.000470864,0.000470864
293,1616.31,0.95644,0.8935,1.7778,0.95146,0.91819,0.9696,0.74261,0.88951,0.59411,1.94228,0.000468664,0.000468664,0.000468664
294,1619.65,0.95347,0.86813,1.76202,0.96417,0.92962,0.97073,0.74607,0.89009,0.57671,1.93477,0.000466464,0.000466464,0.000466464
295,1622.74,0.92393,0.83933,1.76451,0.9444,0.92578,0.96795,0.75051,0.87414,0.57901,1.91263,0.000464265,0.000464265,0.000464265
296,1625.84,0.93966,0.88086,1.75034,0.94219,0.93788,0.97324,0.74379,0.89087,0.57085,1.93933,0.000462065,0.000462065,0.000462065
297,1628.93,0.92043,0.84278,1.75544,0.95137,0.93603,0.97504,0.74997,0.89655,0.57095,1.96174,0.000459865,0.000459865,0.000459865
298,1632,0.95551,0.89374,1.77677,0.94053,0.91923,0.96876,0.73995,0.89204,0.58073,1.95507,0.000457665,0.000457665,0.000457665
299,1635.04,0.92586,0.86864,1.75858,0.95648,0.90967,0.97123,0.74932,0.87204,0.56938,1.93326,0.000455466,0.000455466,0.000455466
300,1638.09,0.93731,0.84598,1.75332,0.97148,0.90859,0.97198,0.74995,0.87302,0.5679,1.92736,0.000453266,0.000453266,0.000453266
301,1641.14,0.92493,0.8336,1.74503,0.95868,0.92523,0.97346,0.75702,0.87384,0.57057,1.92332,0.000451066,0.000451066,0.000451066
302,1644.35,0.96056,0.90445,1.78185,0.94202,0.9225,0.96723,0.73562,0.91044,0.5872,1.98242,0.000448866,0.000448866,0.000448866
303,1647.4,0.9246,0.8718,1.76602,0.91988,0.95572,0.96657,0.74291,0.90562,0.59017,1.9815,0.000446666,0.000446666,0.000446666
304,1650.47,0.937,0.8895,1.74936,0.96947,0.9247,0.97036,0.75405,0.87599,0.56893,1.93588,0.000444467,0.000444467,0.000444467
305,1654,0.93239,0.83425,1.75092,0.9358,0.93027,0.96614,0.73339,0.91145,0.58246,1.99669,0.000442267,0.000442267,0.000442267
306,1657.52,0.92667,0.85097,1.74162,0.9584,0.90628,0.96311,0.74635,0.88359,0.58241,1.94193,0.000440067,0.000440067,0.000440067
307,1661.01,0.94722,0.85886,1.77089,0.95163,0.91929,0.97297,0.74925,0.89801,0.56268,1.9584,0.000437867,0.000437867,0.000437867
308,1664.49,0.90925,0.81483,1.73441,0.94462,0.93476,0.9721,0.74063,0.90187,0.57278,1.97777,0.000435668,0.000435668,0.000435668
309,1667.96,0.92759,0.86264,1.75104,0.93476,0.94966,0.97381,0.74964,0.87669,0.55753,1.92027,0.000433468,0.000433468,0.000433468
310,1671.45,0.91967,0.85424,1.76313,0.94702,0.91997,0.96988,0.75653,0.85209,0.56942,1.88754,0.000431268,0.000431268,0.000431268
311,1674.49,0.9551,0.8627,1.75102,0.95109,0.9269,0.96777,0.75087,0.88432,0.57948,1.94586,0.000429068,0.000429068,0.000429068
312,1677.53,0.93706,0.85697,1.7496,0.97516,0.92481,0.97201,0.75393,0.88183,0.57115,1.93975,0.000426868,0.000426868,0.000426868
313,1680.56,0.92173,0.82343,1.72786,0.93997,0.93145,0.96967,0.74232,0.91158,0.58324,1.98296,0.000424669,0.000424669,0.000424669
314,1683.61,0.93557,0.82937,1.75637,0.9407,0.93839,0.96708,0.75185,0.88524,0.57762,1.93922,0.000422469,0.000422469,0.000422469
315,1686.65,0.9128,0.82998,1.74471,0.96118,0.9212,0.96908,0.76308,0.85579,0.56601,1.89422,0.000420269,0.000420269,0.000420269
316,1689.7,0.9396,0.85512,1.76893,0.94218,0.91717,0.9707,0.74948,0.87459,0.57648,1.92499,0.000418069,0.000418069,0.000418069
317,1692.9,0.93115,0.83324,1.75227,0.94847,0.93607,0.97014,0.75035,0.87068,0.56756,1.92548,0.00041587,0.00041587,0.00041587
318,1695.94,0.94134,0.86114,1.784,0.93743,0.93818,0.97029,0.74977,0.89169,0.57679,1.95436,0.00041367,0.00041367,0.00041367
319,1698.98,0.92564,0.82592,1.75132,0.9589,0.91621,0.97198,0.74846,0.88819,0.56706,1.94859,0.00041147,0.00041147,0.00041147
320,1702.04,0.92752,0.86336,1.74293,0.92508,0.95474,0.97011,0.7523,0.87234,0.56486,1.92561,0.00040927,0.00040927,0.00040927
321,1705.32,0.91719,0.81343,1.74066,0.95122,0.92198,0.96853,0.75743,0.86716,0.56546,1.90901,0.00040707,0.00040707,0.00040707
322,1708.85,0.91117,0.81131,1.73251,0.95412,0.92638,0.97263,0.75759,0.86577,0.5599,1.91236,0.000404871,0.000404871,0.000404871
323,1712.36,0.93147,0.83754,1.75094,0.93039,0.92682,0.96703,0.74208,0.90048,0.58189,1.97776,0.000402671,0.000402671,0.000402671
324,1715.88,0.93894,0.88491,1.76117,0.93301,0.92249,0.96634,0.74953,0.87123,0.56545,1.91187,0.000400471,0.000400471,0.000400471
325,1719.35,0.92729,0.87214,1.73378,0.95772,0.90268,0.97139,0.75055,0.88433,0.57512,1.93971,0.000398271,0.000398271,0.000398271
326,1722.88,0.88427,0.80014,1.70488,0.94516,0.91755,0.97015,0.76027,0.85923,0.55913,1.90543,0.000396071,0.000396071,0.000396071
327,1726.19,0.93679,0.84847,1.75259,0.94281,0.91472,0.96939,0.75168,0.8866,0.55861,1.93221,0.000393872,0.000393872,0.000393872
328,1729.28,0.91459,0.81808,1.73598,0.94641,0.9115,0.97056,0.75454,0.88426,0.56215,1.94633,0.000391672,0.000391672,0.000391672
329,1732.36,0.92566,0.85351,1.75449,0.93598,0.93026,0.9705,0.75484,0.8775,0.56884,1.92182,0.000389472,0.000389472,0.000389472
330,1735.46,0.93899,0.86104,1.75733,0.93235,0.92389,0.96941,0.74802,0.88484,0.57635,1.94462,0.000387272,0.000387272,0.000387272
331,1738.53,0.94691,0.84032,1.77429,0.94957,0.94473,0.97458,0.75759,0.87455,0.55654,1.91156,0.000385073,0.000385073,0.000385073
332,1741.75,0.91976,0.82749,1.73482,0.94794,0.9275,0.9713,0.75022,0.90144,0.57507,1.95683,0.000382873,0.000382873,0.000382873
333,1744.8,0.91446,0.86841,1.72432,0.9325,0.95957,0.97518,0.75099,0.89012,0.559,1.94361,0.000380673,0.000380673,0.000380673
334,1747.88,0.94877,0.87788,1.77566,0.95689,0.93313,0.97507,0.75501,0.8825,0.5561,1.93942,0.000378473,0.000378473,0.000378473
335,1750.94,0.90447,0.8325,1.73171,0.95528,0.93023,0.97241,0.75201,0.87431,0.56184,1.91494,0.000376273,0.000376273,0.000376273
336,1754.01,0.90998,0.8249,1.74903,0.93707,0.9473,0.97438,0.75699,0.87335,0.55524,1.91792,0.000374074,0.000374074,0.000374074
337,1757.12,0.9049,0.8373,1.74722,0.96258,0.95225,0.97657,0.75433,0.88358,0.55069,1.9287,0.000371874,0.000371874,0.000371874
338,1760.7,0.926,0.83318,1.75233,0.94685,0.93544,0.97301,0.75661,0.87789,0.5668,1.93154,0.000369674,0.000369674,0.000369674
339,1764.25,0.90895,0.80023,1.73341,0.95034,0.9155,0.97225,0.75106,0.88658,0.57168,1.93394,0.000367474,0.000367474,0.000367474
340,1767.78,0.92335,0.81907,1.75756,0.95706,0.90551,0.96973,0.74812,0.8788,0.56895,1.93142,0.000365275,0.000365275,0.000365275
341,1771.29,0.90664,0.87384,1.73347,0.9647,0.93735,0.9756,0.75382,0.87209,0.55964,1.91333,0.000363075,0.000363075,0.000363075
342,1774.81,0.91191,0.82468,1.7532,0.94641,0.93117,0.97426,0.75809,0.88172,0.55559,1.93004,0.000360875,0.000360875,0.000360875
343,1778.26,0.93025,0.84387,1.74193,0.95873,0.9302,0.97037,0.74955,0.88617,0.55728,1.93973,0.000358675,0.000358675,0.000358675
344,1781.34,0.93131,0.87452,1.73052,0.9422,0.91553,0.96561,0.74974,0.87573,0.56854,1.92053,0.000356475,0.000356475,0.000356475
345,1784.41,0.9373,0.86384,1.76396,0.9525,0.91957,0.97264,0.74842,0.89381,0.56515,1.94592,0.000354276,0.000354276,0.000354276
346,1787.67,0.91857,0.84995,1.72143,0.94855,0.92132,0.97541,0.75497,0.87339,0.54972,1.91542,0.000352076,0.000352076,0.000352076
347,1790.75,0.90754,0.83159,1.72726,0.95176,0.92705,0.97193,0.75387,0.88595,0.5587,1.93313,0.000349876,0.000349876,0.000349876
348,1793.85,0.91064,0.82445,1.71142,0.9477,0.91483,0.97075,0.75473,0.88474,0.55611,1.93612,0.000347676,0.000347676,0.000347676
349,1796.93,0.9093,0.82638,1.73842,0.97218,0.9138,0.97384,0.75052,0.88726,0.56023,1.93988,0.000345477,0.000345477,0.000345477
350,1800.03,0.8948,0.8025,1.7045,0.9136,0.96039,0.97117,0.74908,0.89035,0.56841,1.95578,0.000343277,0.000343277,0.000343277
351,1803.09,0.90543,0.83509,1.74993,0.94355,0.94102,0.97046,0.74884,0.88164,0.56897,1.92418,0.000341077,0.000341077,0.000341077
352,1806.16,0.9204,0.8171,1.75088,0.93653,0.93871,0.96922,0.75087,0.88149,0.56332,1.93244,0.000338877,0.000338877,0.000338877
353,1809.2,0.91814,0.83213,1.74576,0.96405,0.91646,0.9722,0.75246,0.88598,0.56858,1.94918,0.000336677,0.000336677,0.000336677
354,1812.55,0.91545,0.81686,1.74487,0.93958,0.92494,0.97074,0.75103,0.87845,0.56173,1.93623,0.000334478,0.000334478,0.000334478
355,1816.07,0.8997,0.7976,1.72101,0.94479,0.91869,0.97287,0.75409,0.86956,0.55551,1.91962,0.000332278,0.000332278,0.000332278
356,1819.6,0.89099,0.8015,1.68502,0.96602,0.91498,0.96965,0.75173,0.87217,0.55698,1.92342,0.000330078,0.000330078,0.000330078
357,1823.14,0.93196,0.8377,1.74676,0.96337,0.91551,0.97032,0.75027,0.88412,0.56712,1.94192,0.000327878,0.000327878,0.000327878
358,1826.68,0.9147,0.80981,1.75078,0.95464,0.92837,0.9734,0.75194,0.88072,0.55665,1.93396,0.000325679,0.000325679,0.000325679
359,1830.2,0.92352,0.79114,1.74855,0.95233,0.92033,0.97376,0.75374,0.88194,0.55827,1.93706,0.000323479,0.000323479,0.000323479
360,1833.4,0.91039,0.81843,1.7203,0.92662,0.93186,0.97181,0.75141,0.8795,0.55795,1.93454,0.000321279,0.000321279,0.000321279
361,1836.5,0.92054,0.81079,1.72306,0.93485,0.92675,0.97075,0.75558,0.88005,0.55865,1.93446,0.000319079,0.000319079,0.000319079
362,1839.73,0.90883,0.79798,1.74396,0.95138,0.92721,0.97194,0.75336,0.88898,0.56353,1.94718,0.000316879,0.000316879,0.000316879
363,1842.79,0.90112,0.82166,1.72994,0.94536,0.93078,0.97152,0.75631,0.87631,0.56549,1.92305,0.00031468,0.00031468,0.00031468
364,1845.84,0.91751,0.82944,1.73268,0.95287,0.92341,0.97022,0.75173,0.88741,0.56185,1.94846,0.00031248,0.00031248,0.00031248
365,1848.89,0.91699,0.81358,1.73352,0.95758,0.92019,0.97092,0.74937,0.8908,0.55771,1.95464,0.00031028,0.00031028,0.00031028
